customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
CUST_08050,56,15,59.55,853.61,One year,Credit card,1
CUST_08051,48,15,59.47,939.87,One year,Bank transfer,0
CUST_08052,59,47,93.38,4381.3,One year,Credit card,1
CUST_08053,27,14,69.79,1005.38,Month-to-month,Mailed check,1
CUST_08054,47,10,53.84,496.89,One year,Credit card,0
CUST_08055,74,72,82.55,5978.54,Month-to-month,Electronic check,1
CUST_08056,69,20,103.7,2116.4,Month-to-month,Mailed check,1
CUST_08057,35,15,26.15,455.8,One year,Credit card,0
CUST_08058,41,16,117.21,1825.21,Month-to-month,Credit card,1
CUST_08059,69,39,29.67,1097.31,Two year,Electronic check,0
CUST_08060,26,9,71.17,635.88,One year,Bank transfer,0
CUST_08061,48,11,76.02,896.91,One year,Mailed check,0
CUST_08062,32,33,33.82,1071.33,Month-to-month,Bank transfer,0
CUST_08063,21,1,111.56,57.46,One year,Bank transfer,1
CUST_08064,57,48,67.15,3198.28,One year,Electronic check,0
CUST_08065,26,13,34.31,455.3,Month-to-month,Credit card,0
CUST_08066,62,20,91.16,1828.96,Two year,Electronic check,0
CUST_08067,26,33,86.34,2804.83,Month-to-month,Credit card,0
CUST_08068,43,7,116.29,777.4,One year,Credit card,1
CUST_08069,21,53,64.15,3395.31,Two year,Electronic check,0
CUST_08070,34,72,46.78,3330.85,Two year,Bank transfer,0
CUST_08071,33,16,26.0,363.33,One year,Electronic check,0
CUST_08072,32,66,93.31,6184.94,One year,Electronic check,0
CUST_08073,52,0,81.73,0.0,Two year,Credit card,1
CUST_08074,74,53,117.26,6189.82,Two year,Electronic check,1
CUST_08075,69,8,91.22,712.46,One year,Mailed check,1
CUST_08076,22,8,113.32,921.18,One year,Credit card,1
CUST_08077,72,6,119.16,717.79,One year,Electronic check,1
CUST_08078,22,9,62.84,537.67,Month-to-month,Bank transfer,1
CUST_08079,37,5,35.03,167.91,Month-to-month,Bank transfer,0
CUST_08080,32,56,39.59,2206.44,One year,Credit card,0
CUST_08081,35,55,51.84,2923.9,Month-to-month,Credit card,0
CUST_08082,64,2,70.89,140.88,One year,Mailed check,0
CUST_08083,19,3,32.24,55.79,One year,Bank transfer,0
CUST_08084,46,47,50.17,2278.44,Month-to-month,Credit card,0
CUST_08085,30,12,50.78,656.68,Month-to-month,Credit card,0
CUST_08086,21,4,20.41,77.42,One year,Bank transfer,0
CUST_08087,59,17,55.42,958.02,Two year,Bank transfer,0
CUST_08088,62,12,31.62,418.43,One year,Bank transfer,0
CUST_08089,27,5,62.97,277.15,Month-to-month,Credit card,0
CUST_08090,48,30,39.65,1150.63,One year,Bank transfer,0
CUST_08091,58,23,102.21,2353.8,Two year,Electronic check,0
CUST_08092,25,2,28.05,171.54,One year,Mailed check,0
CUST_08093,20,62,106.57,6571.4,Month-to-month,Bank transfer,1
CUST_08094,65,19,78.05,1456.79,Month-to-month,Bank transfer,1
CUST_08095,63,6,65.86,436.98,Month-to-month,Credit card,1
CUST_08096,26,5,74.97,404.57,Month-to-month,Bank transfer,1
CUST_08097,47,3,57.61,147.87,Month-to-month,Electronic check,1
CUST_08098,70,13,32.76,346.51,One year,Electronic check,0
CUST_08099,28,3,96.59,276.69,One year,Bank transfer,0
CUST_08100,52,12,112.79,1444.23,One year,Electronic check,1
CUST_08101,54,3,115.01,322.86,Month-to-month,Credit card,1
CUST_08102,59,25,87.07,2217.27,One year,Electronic check,0
CUST_08103,30,36,61.03,2141.88,One year,Bank transfer,1
CUST_08104,53,19,67.84,1330.88,Two year,Electronic check,0
CUST_08105,73,27,85.7,2358.22,Month-to-month,Electronic check,0
CUST_08106,30,66,102.31,6753.93,Month-to-month,Electronic check,1
CUST_08107,29,24,57.46,1440.5,Month-to-month,Bank transfer,0
CUST_08108,54,10,111.68,1111.35,One year,Bank transfer,1
CUST_08109,27,14,52.43,833.08,Two year,Electronic check,1
CUST_08110,73,47,73.09,3429.28,One year,Mailed check,0
CUST_08111,26,3,116.14,331.67,Two year,Bank transfer,1
CUST_08112,69,9,113.82,1040.9,One year,Bank transfer,1
CUST_08113,24,20,89.57,1731.33,Month-to-month,Electronic check,0
CUST_08114,19,27,52.46,1428.32,Two year,Credit card,0
CUST_08115,71,34,41.9,1383.66,Month-to-month,Electronic check,0
CUST_08116,73,9,28.01,300.63,Month-to-month,Credit card,1
CUST_08117,40,3,90.87,317.0,Two year,Electronic check,1
CUST_08118,56,72,70.35,5027.17,Month-to-month,Bank transfer,0
CUST_08119,57,1,77.23,55.02,Month-to-month,Mailed check,1
CUST_08120,56,2,67.24,182.98,Month-to-month,Bank transfer,1
CUST_08121,38,16,68.29,1190.08,One year,Bank transfer,0
CUST_08122,40,41,77.13,3162.89,Month-to-month,Electronic check,0
CUST_08123,46,35,111.43,3941.63,Month-to-month,Mailed check,0
CUST_08124,31,66,22.94,1551.78,One year,Electronic check,1
CUST_08125,43,3,100.16,338.58,Two year,Bank transfer,1
CUST_08126,68,11,59.05,534.64,Month-to-month,Credit card,1
CUST_08127,22,7,94.49,615.98,One year,Mailed check,1
CUST_08128,72,47,114.85,5471.5,One year,Bank transfer,0
CUST_08129,48,16,50.63,770.91,Month-to-month,Electronic check,1
CUST_08130,42,0,28.96,0.0,Month-to-month,Mailed check,0
CUST_08131,48,29,43.23,1352.21,One year,Electronic check,0
CUST_08132,67,11,42.21,439.78,One year,Electronic check,0
CUST_08133,37,18,94.18,1702.11,Month-to-month,Electronic check,1
CUST_08134,61,53,26.19,1409.15,Month-to-month,Credit card,0
CUST_08135,72,7,25.09,233.99,Month-to-month,Credit card,0
CUST_08136,34,6,89.36,566.87,One year,Credit card,0
CUST_08137,62,7,75.67,503.96,One year,Credit card,0
CUST_08138,19,9,61.78,556.56,One year,Bank transfer,0
CUST_08139,42,2,77.54,143.74,One year,Electronic check,0
CUST_08140,30,28,93.52,2663.9,Two year,Bank transfer,0
CUST_08141,56,5,30.35,149.6,Two year,Bank transfer,0
CUST_08142,45,62,75.33,4681.58,One year,Bank transfer,0
CUST_08143,59,5,102.44,488.32,One year,Bank transfer,1
CUST_08144,72,7,56.24,493.88,Month-to-month,Bank transfer,1
CUST_08145,23,8,96.3,729.09,Month-to-month,Bank transfer,1
CUST_08146,20,35,104.54,3765.1,One year,Electronic check,0
CUST_08147,52,13,102.09,1318.24,Two year,Bank transfer,0
CUST_08148,35,41,85.04,3532.32,Month-to-month,Electronic check,1
CUST_08149,28,36,91.73,3308.16,One year,Electronic check,1
CUST_08150,71,63,98.77,6163.05,Two year,Credit card,1
CUST_08151,37,33,93.37,3056.95,Two year,Bank transfer,0
CUST_08152,22,1,65.17,121.3,One year,Credit card,0
CUST_08153,36,43,35.91,1491.74,Month-to-month,Bank transfer,1
CUST_08154,39,66,50.97,3234.62,Month-to-month,Mailed check,1
CUST_08155,36,72,40.72,2841.39,Month-to-month,Credit card,1
CUST_08156,64,3,56.14,168.79,One year,Electronic check,1
CUST_08157,33,22,68.93,1467.37,Month-to-month,Credit card,0
CUST_08158,41,5,115.9,582.42,Month-to-month,Bank transfer,1
CUST_08159,58,7,115.95,841.17,One year,Credit card,1
CUST_08160,21,32,96.96,3134.22,One year,Credit card,0
CUST_08161,32,72,118.01,8515.48,One year,Mailed check,0
CUST_08162,42,21,119.8,2617.17,Two year,Credit card,0
CUST_08163,61,45,108.53,4962.9,Month-to-month,Bank transfer,1
CUST_08164,72,0,27.95,0.0,One year,Electronic check,0
CUST_08165,52,0,62.6,31.27,One year,Credit card,0
CUST_08166,72,21,73.41,1570.17,Month-to-month,Credit card,1
CUST_08167,31,11,32.41,301.32,One year,Electronic check,0
CUST_08168,66,52,100.86,5217.24,One year,Credit card,0
CUST_08169,36,8,34.87,197.63,One year,Bank transfer,0
CUST_08170,55,13,58.33,730.73,Month-to-month,Electronic check,1
CUST_08171,53,18,26.89,516.24,Two year,Bank transfer,0
CUST_08172,24,7,72.46,560.68,Two year,Credit card,1
CUST_08173,47,57,79.7,4653.65,Month-to-month,Bank transfer,1
CUST_08174,36,14,93.52,1348.85,Month-to-month,Bank transfer,1
CUST_08175,66,13,53.95,721.74,One year,Credit card,0
CUST_08176,42,45,79.05,3648.96,Month-to-month,Credit card,1
CUST_08177,33,8,93.41,824.93,One year,Electronic check,0
CUST_08178,64,40,96.2,3820.1,Month-to-month,Mailed check,0
CUST_08179,71,3,50.16,144.32,Two year,Electronic check,0
CUST_08180,57,4,26.77,141.8,Month-to-month,Bank transfer,1
CUST_08181,68,72,23.76,1643.16,Two year,Credit card,0
CUST_08182,25,44,96.81,4279.16,Month-to-month,Electronic check,1
CUST_08183,35,11,58.54,665.88,Month-to-month,Mailed check,1
CUST_08184,45,24,33.39,838.09,Month-to-month,Credit card,0
CUST_08185,33,68,38.45,2658.32,Two year,Credit card,0
CUST_08186,69,5,96.62,466.12,One year,Electronic check,1
CUST_08187,36,1,79.89,101.84,One year,Mailed check,0
CUST_08188,59,18,70.14,1241.8,Month-to-month,Credit card,0
CUST_08189,34,3,82.3,294.85,Month-to-month,Bank transfer,0
CUST_08190,62,4,33.75,145.28,One year,Bank transfer,0
CUST_08191,30,53,51.9,2799.18,One year,Bank transfer,0
CUST_08192,24,0,57.41,0.0,Month-to-month,Bank transfer,0
CUST_08193,44,40,51.45,1993.42,Month-to-month,Bank transfer,0
CUST_08194,27,17,106.44,1825.47,One year,Electronic check,1
CUST_08195,51,19,78.14,1421.98,Month-to-month,Bank transfer,1
CUST_08196,53,26,92.93,2466.83,One year,Credit card,0
CUST_08197,42,13,43.67,618.76,Month-to-month,Credit card,1
CUST_08198,23,2,46.41,115.87,One year,Bank transfer,0
CUST_08199,41,2,42.53,69.37,One year,Bank transfer,1
CUST_08200,35,33,88.8,2913.02,One year,Mailed check,0
CUST_08201,40,5,54.9,319.27,One year,Electronic check,1
CUST_08202,23,0,60.51,30.58,Two year,Credit card,0
CUST_08203,46,72,90.91,6502.45,One year,Electronic check,1
CUST_08204,42,72,117.18,8457.98,Two year,Electronic check,0
CUST_08205,72,11,36.19,472.32,One year,Bank transfer,0
CUST_08206,34,0,26.27,28.37,Month-to-month,Bank transfer,1
CUST_08207,63,31,39.48,1205.3,Month-to-month,Bank transfer,0
CUST_08208,41,42,93.5,3915.87,Month-to-month,Bank transfer,1
CUST_08209,28,3,39.46,99.73,Month-to-month,Bank transfer,1
CUST_08210,43,3,78.44,213.23,One year,Electronic check,1
CUST_08211,68,41,79.03,3179.68,One year,Credit card,0
CUST_08212,51,61,49.44,3021.24,One year,Credit card,0
CUST_08213,45,37,26.87,916.27,One year,Mailed check,0
CUST_08214,20,5,59.92,338.57,One year,Bank transfer,0
CUST_08215,28,12,38.68,447.73,Month-to-month,Mailed check,1
CUST_08216,55,22,38.45,911.99,Month-to-month,Bank transfer,1
CUST_08217,31,4,72.26,239.34,One year,Bank transfer,0
CUST_08218,68,5,87.31,429.77,Month-to-month,Electronic check,1
CUST_08219,43,7,27.54,198.31,Month-to-month,Mailed check,1
CUST_08220,65,17,77.83,1265.37,Month-to-month,Bank transfer,0
CUST_08221,38,17,44.62,783.01,Month-to-month,Credit card,0
CUST_08222,71,40,87.33,3435.78,Month-to-month,Mailed check,0
CUST_08223,73,33,101.02,3355.1,Month-to-month,Bank transfer,1
CUST_08224,56,58,100.7,5914.76,Month-to-month,Mailed check,1
CUST_08225,47,42,56.99,2423.25,Month-to-month,Electronic check,0
CUST_08226,25,7,76.73,514.92,One year,Credit card,0
CUST_08227,68,9,99.37,952.63,Month-to-month,Bank transfer,1
CUST_08228,37,16,26.08,533.43,One year,Bank transfer,0
CUST_08229,65,0,80.56,12.45,Month-to-month,Bank transfer,1
CUST_08230,49,56,103.65,5771.6,Two year,Credit card,0
CUST_08231,39,1,57.24,61.08,One year,Credit card,0
CUST_08232,24,9,65.54,529.02,Month-to-month,Credit card,1
CUST_08233,26,20,89.87,1854.07,Month-to-month,Electronic check,1
CUST_08234,62,17,26.79,470.79,Month-to-month,Credit card,1
CUST_08235,18,25,58.56,1437.65,One year,Mailed check,0
CUST_08236,46,17,49.57,868.75,One year,Electronic check,0
CUST_08237,25,6,21.7,105.39,Month-to-month,Electronic check,1
CUST_08238,73,5,39.6,188.28,Two year,Bank transfer,0
CUST_08239,71,57,59.59,3396.72,Month-to-month,Electronic check,1
CUST_08240,21,7,39.74,368.55,One year,Mailed check,0
CUST_08241,52,7,80.24,505.34,Two year,Bank transfer,0
CUST_08242,20,12,64.87,817.27,Two year,Bank transfer,0
CUST_08243,71,3,23.95,36.67,One year,Bank transfer,0
CUST_08244,62,16,47.5,848.22,Two year,Bank transfer,0
CUST_08245,57,26,21.95,524.86,Two year,Credit card,0
CUST_08246,24,37,55.81,2020.29,Two year,Credit card,0
CUST_08247,44,29,45.91,1369.78,Month-to-month,Electronic check,1
CUST_08248,18,3,88.82,266.53,Month-to-month,Credit card,1
CUST_08249,44,14,50.74,751.2,Month-to-month,Electronic check,1
CUST_08250,33,0,57.52,61.04,Two year,Bank transfer,0
CUST_08251,55,0,92.53,9.55,Month-to-month,Credit card,1
CUST_08252,24,13,68.09,936.15,Month-to-month,Bank transfer,1
CUST_08253,61,6,75.65,356.69,Month-to-month,Credit card,1
CUST_08254,40,27,104.13,2829.8,One year,Credit card,1
CUST_08255,58,30,40.69,1210.94,One year,Credit card,0
CUST_08256,28,54,118.92,6497.08,Month-to-month,Mailed check,1
CUST_08257,59,34,110.01,3631.68,One year,Credit card,0
CUST_08258,70,1,48.66,12.15,Month-to-month,Electronic check,1
CUST_08259,50,11,109.29,1136.45,Month-to-month,Bank transfer,1
CUST_08260,67,7,95.4,678.54,Two year,Credit card,1
CUST_08261,53,11,113.08,1256.53,One year,Credit card,1
CUST_08262,54,4,89.11,358.32,Month-to-month,Electronic check,1
CUST_08263,58,2,87.45,215.04,Two year,Credit card,1
CUST_08264,34,17,20.35,401.15,Month-to-month,Credit card,1
CUST_08265,52,30,67.46,2042.0,One year,Credit card,0
CUST_08266,65,29,40.03,1094.25,One year,Electronic check,0
CUST_08267,22,14,52.41,705.96,Month-to-month,Credit card,1
CUST_08268,65,17,117.88,2038.2,One year,Bank transfer,1
CUST_08269,49,17,28.55,497.94,Month-to-month,Electronic check,0
CUST_08270,20,28,92.25,2550.83,One year,Credit card,0
CUST_08271,69,1,37.29,89.08,Month-to-month,Electronic check,1
CUST_08272,64,29,20.74,631.0,One year,Mailed check,0
CUST_08273,52,20,70.14,1453.9,One year,Electronic check,0
CUST_08274,69,5,36.12,199.62,One year,Mailed check,0
CUST_08275,31,1,116.55,80.89,One year,Bank transfer,0
CUST_08276,65,2,40.37,153.52,Month-to-month,Credit card,0
CUST_08277,48,17,39.2,700.53,Month-to-month,Credit card,0
CUST_08278,48,34,23.22,816.19,Month-to-month,Mailed check,0
CUST_08279,34,9,52.98,522.02,Two year,Mailed check,0
CUST_08280,41,11,22.41,233.49,Two year,Electronic check,0
CUST_08281,69,65,69.89,4571.46,Two year,Bank transfer,0
CUST_08282,40,5,70.56,347.45,Month-to-month,Credit card,1
CUST_08283,35,2,25.32,13.8,One year,Electronic check,1
CUST_08284,67,10,44.01,372.93,One year,Electronic check,1
CUST_08285,71,32,103.21,3201.91,One year,Credit card,0
CUST_08286,31,23,66.25,1542.97,One year,Bank transfer,1
CUST_08287,67,12,63.46,724.53,Month-to-month,Mailed check,1
CUST_08288,32,72,89.88,6446.28,One year,Credit card,0
CUST_08289,32,31,91.49,2797.7,One year,Electronic check,0
CUST_08290,23,1,96.2,20.06,Month-to-month,Credit card,1
CUST_08291,44,32,103.05,3350.96,Two year,Bank transfer,1
CUST_08292,32,0,43.23,101.4,One year,Credit card,0
CUST_08293,67,25,26.64,576.16,One year,Bank transfer,0
CUST_08294,53,5,58.03,309.52,One year,Electronic check,1
CUST_08295,72,28,105.51,2895.08,One year,Bank transfer,0
CUST_08296,25,8,27.8,262.85,Month-to-month,Electronic check,1
CUST_08297,32,49,77.6,3873.02,One year,Electronic check,0
CUST_08298,20,9,90.11,849.91,Month-to-month,Bank transfer,1
CUST_08299,64,23,68.14,1521.2,Two year,Mailed check,0
CUST_08300,30,8,45.52,328.99,Month-to-month,Bank transfer,1
CUST_08301,58,59,52.63,3083.39,Month-to-month,Bank transfer,1
CUST_08302,51,36,27.17,1012.81,Two year,Mailed check,0
CUST_08303,41,6,49.26,284.52,Month-to-month,Mailed check,0
CUST_08304,57,71,24.44,1769.81,Month-to-month,Credit card,1
CUST_08305,49,10,92.63,926.92,Two year,Electronic check,1
CUST_08306,49,25,109.8,2741.68,Month-to-month,Bank transfer,0
CUST_08307,47,32,83.35,2673.29,Month-to-month,Mailed check,1
CUST_08308,69,0,85.67,0.0,Month-to-month,Mailed check,1
CUST_08309,66,72,67.21,4761.23,Two year,Bank transfer,0
CUST_08310,30,10,35.6,308.44,Month-to-month,Credit card,1
CUST_08311,18,5,20.77,186.33,One year,Bank transfer,0
CUST_08312,51,45,54.4,2471.82,Month-to-month,Bank transfer,0
CUST_08313,32,29,95.15,2849.46,Month-to-month,Bank transfer,1
CUST_08314,61,2,116.04,187.77,Month-to-month,Bank transfer,1
CUST_08315,31,2,63.11,126.0,Two year,Bank transfer,1
CUST_08316,74,30,56.54,1686.33,One year,Electronic check,0
CUST_08317,46,1,64.6,12.36,Month-to-month,Bank transfer,1
CUST_08318,51,59,62.78,3619.95,Month-to-month,Mailed check,0
CUST_08319,35,32,82.59,2593.4,Month-to-month,Bank transfer,1
CUST_08320,71,9,93.41,893.07,One year,Bank transfer,1
CUST_08321,24,10,98.5,961.11,Month-to-month,Credit card,1
CUST_08322,46,16,84.96,1343.6,Month-to-month,Mailed check,1
CUST_08323,72,10,63.77,637.23,One year,Bank transfer,1
CUST_08324,48,36,115.01,4148.5,Month-to-month,Bank transfer,0
CUST_08325,42,72,91.1,6544.14,Month-to-month,Bank transfer,1
CUST_08326,55,21,62.67,1296.63,Month-to-month,Electronic check,1
CUST_08327,31,14,64.66,925.13,Month-to-month,Electronic check,0
CUST_08328,25,6,101.8,692.27,Month-to-month,Bank transfer,1
CUST_08329,44,25,64.05,1570.47,Month-to-month,Credit card,1
CUST_08330,71,27,71.63,1857.47,One year,Bank transfer,0
CUST_08331,19,27,49.16,1295.96,One year,Bank transfer,0
CUST_08332,34,0,103.89,0.0,One year,Electronic check,1
CUST_08333,54,55,72.23,3880.58,One year,Credit card,0
CUST_08334,31,9,75.25,682.22,One year,Credit card,1
CUST_08335,42,32,108.07,3486.88,Month-to-month,Electronic check,1
CUST_08336,73,34,112.05,3758.07,Month-to-month,Credit card,0
CUST_08337,47,25,102.42,2545.73,Month-to-month,Electronic check,1
CUST_08338,46,12,26.54,352.33,Two year,Credit card,0
CUST_08339,37,22,64.35,1414.11,One year,Bank transfer,0
CUST_08340,38,0,54.33,7.84,Month-to-month,Electronic check,1
CUST_08341,70,34,41.35,1400.69,Month-to-month,Electronic check,1
CUST_08342,39,2,110.9,226.34,One year,Bank transfer,0
CUST_08343,52,12,109.01,1387.08,Month-to-month,Bank transfer,1
CUST_08344,54,2,66.53,161.8,One year,Bank transfer,1
CUST_08345,33,43,33.46,1337.01,Two year,Bank transfer,0
CUST_08346,67,19,21.34,413.74,Month-to-month,Bank transfer,1
CUST_08347,66,28,63.85,1876.02,Month-to-month,Credit card,1
CUST_08348,60,27,24.0,650.44,Month-to-month,Credit card,0
CUST_08349,34,44,80.96,3471.89,Month-to-month,Mailed check,0
CUST_08350,33,3,80.84,191.45,One year,Bank transfer,0
CUST_08351,72,25,109.89,2742.3,Month-to-month,Electronic check,1
CUST_08352,19,20,39.0,740.35,Month-to-month,Mailed check,0
CUST_08353,21,0,57.14,81.08,One year,Credit card,1
CUST_08354,38,5,105.95,476.57,Two year,Mailed check,1
CUST_08355,56,7,67.43,469.7,One year,Mailed check,0
CUST_08356,51,1,25.97,25.68,Month-to-month,Credit card,0
CUST_08357,47,10,31.08,388.19,Month-to-month,Electronic check,1
CUST_08358,23,0,101.35,0.0,One year,Credit card,0
CUST_08359,34,19,94.37,1849.92,Month-to-month,Electronic check,1
CUST_08360,56,5,107.59,525.27,Month-to-month,Electronic check,1
CUST_08361,42,8,31.89,249.01,Two year,Mailed check,1
CUST_08362,22,57,96.04,5455.66,Month-to-month,Credit card,1
CUST_08363,22,16,85.51,1281.12,Month-to-month,Credit card,1
CUST_08364,37,7,43.23,352.95,Two year,Bank transfer,1
CUST_08365,33,21,117.39,2501.18,Month-to-month,Mailed check,0
CUST_08366,68,5,77.04,384.33,Month-to-month,Bank transfer,1
CUST_08367,58,1,110.69,87.32,Month-to-month,Bank transfer,1
CUST_08368,54,0,105.91,0.0,One year,Credit card,0
CUST_08369,57,72,53.31,3811.14,Two year,Credit card,0
CUST_08370,26,30,73.6,2206.29,One year,Credit card,0
CUST_08371,22,38,63.14,2415.12,Month-to-month,Bank transfer,1
CUST_08372,59,72,90.91,6568.89,Month-to-month,Mailed check,1
CUST_08373,74,64,78.8,4997.6,One year,Electronic check,1
CUST_08374,19,32,98.49,3108.19,One year,Bank transfer,0
CUST_08375,26,28,21.18,589.41,One year,Mailed check,0
CUST_08376,60,9,88.78,781.96,One year,Electronic check,1
CUST_08377,53,2,51.91,137.66,Two year,Bank transfer,0
CUST_08378,39,20,42.42,778.25,Month-to-month,Bank transfer,0
CUST_08379,39,20,100.12,2031.26,Month-to-month,Bank transfer,1
CUST_08380,39,72,28.92,2085.26,Two year,Electronic check,0
CUST_08381,51,14,42.85,568.98,Month-to-month,Bank transfer,0
CUST_08382,72,28,40.37,1146.44,Month-to-month,Bank transfer,0
CUST_08383,46,20,61.98,1269.19,One year,Credit card,1
CUST_08384,55,4,52.23,113.78,Month-to-month,Electronic check,1
CUST_08385,63,21,92.05,2030.49,Month-to-month,Bank transfer,0
CUST_08386,50,18,89.94,1616.76,Two year,Electronic check,0
CUST_08387,35,16,52.55,863.85,Month-to-month,Electronic check,1
CUST_08388,24,17,63.7,1104.59,Month-to-month,Electronic check,1
CUST_08389,18,4,40.79,171.53,Month-to-month,Mailed check,0
CUST_08390,50,14,87.08,1193.03,Two year,Credit card,0
CUST_08391,18,22,59.62,1316.25,Month-to-month,Credit card,0
CUST_08392,41,16,33.28,532.66,One year,Mailed check,0
CUST_08393,21,16,32.73,537.88,Month-to-month,Mailed check,1
CUST_08394,21,1,52.23,128.78,Month-to-month,Electronic check,1
CUST_08395,35,5,94.73,458.41,One year,Mailed check,0
CUST_08396,44,9,22.55,157.05,Month-to-month,Electronic check,1
CUST_08397,60,13,45.78,597.37,Month-to-month,Electronic check,1
CUST_08398,49,21,36.25,724.47,One year,Electronic check,0
CUST_08399,50,47,115.65,5379.97,Month-to-month,Credit card,1
CUST_08400,45,4,90.53,325.03,Two year,Electronic check,0
CUST_08401,59,0,43.32,0.0,Month-to-month,Bank transfer,1
CUST_08402,58,14,40.75,506.21,One year,Electronic check,0
CUST_08403,72,13,105.8,1448.44,Two year,Credit card,1
CUST_08404,53,19,39.02,794.13,Month-to-month,Electronic check,1
CUST_08405,23,42,119.71,5026.17,Month-to-month,Electronic check,1
CUST_08406,33,38,48.23,1778.59,Month-to-month,Bank transfer,0
CUST_08407,51,2,28.43,0.0,Two year,Credit card,1
CUST_08408,40,65,89.09,5776.73,One year,Credit card,1
CUST_08409,67,2,80.96,194.39,One year,Bank transfer,0
CUST_08410,59,24,119.98,2873.49,Month-to-month,Electronic check,1
CUST_08411,41,26,100.21,2652.55,Month-to-month,Electronic check,1
CUST_08412,73,27,62.88,1676.3,One year,Credit card,0
CUST_08413,66,7,87.66,599.21,Two year,Credit card,0
CUST_08414,30,9,101.78,942.94,Month-to-month,Bank transfer,1
CUST_08415,73,19,71.37,1289.13,One year,Mailed check,0
CUST_08416,35,5,47.29,246.52,Month-to-month,Bank transfer,1
CUST_08417,71,0,41.01,7.67,One year,Bank transfer,0
CUST_08418,30,19,49.53,929.47,Month-to-month,Mailed check,1
CUST_08419,66,15,104.81,1639.08,One year,Electronic check,1
CUST_08420,54,25,58.04,1485.45,Two year,Electronic check,0
CUST_08421,60,3,48.67,66.83,One year,Bank transfer,0
CUST_08422,56,44,100.59,4406.89,Two year,Credit card,0
CUST_08423,59,3,23.19,34.72,Month-to-month,Bank transfer,1
CUST_08424,34,53,79.4,4202.34,Two year,Bank transfer,0
CUST_08425,32,14,107.36,1453.64,Two year,Credit card,0
CUST_08426,35,19,61.01,1106.38,Month-to-month,Mailed check,0
CUST_08427,40,54,46.93,2525.83,Month-to-month,Electronic check,0
CUST_08428,71,8,69.17,557.39,Two year,Electronic check,0
CUST_08429,68,4,91.75,325.87,Month-to-month,Credit card,1
CUST_08430,47,14,71.66,956.34,One year,Bank transfer,0
CUST_08431,51,6,20.76,45.38,One year,Credit card,1
CUST_08432,21,18,27.83,516.87,Month-to-month,Bank transfer,0
CUST_08433,20,7,92.13,625.26,One year,Mailed check,1
CUST_08434,24,47,60.0,2790.16,Month-to-month,Electronic check,1
CUST_08435,73,22,98.48,2208.23,Month-to-month,Credit card,1
CUST_08436,35,0,84.95,0.0,One year,Electronic check,1
CUST_08437,59,39,78.15,3074.11,One year,Credit card,0
CUST_08438,24,9,110.14,1062.33,Two year,Electronic check,1
CUST_08439,57,9,22.13,94.58,One year,Electronic check,0
CUST_08440,23,11,35.5,292.73,Month-to-month,Electronic check,1
CUST_08441,39,23,82.44,1823.52,One year,Credit card,0
CUST_08442,18,14,26.58,311.86,One year,Electronic check,0
CUST_08443,21,23,84.5,1993.52,Two year,Mailed check,1
CUST_08444,63,3,118.41,341.77,One year,Electronic check,1
CUST_08445,66,72,107.88,7868.92,One year,Electronic check,1
CUST_08446,69,31,79.09,2433.09,Month-to-month,Bank transfer,0
CUST_08447,67,6,109.4,641.75,Two year,Credit card,1
CUST_08448,60,30,31.63,1015.21,One year,Credit card,0
CUST_08449,46,20,65.47,1181.6,Month-to-month,Electronic check,1
CUST_08450,38,2,62.87,131.21,One year,Credit card,0
CUST_08451,43,4,53.64,241.76,One year,Bank transfer,0
CUST_08452,31,1,20.02,75.78,Month-to-month,Electronic check,0
CUST_08453,26,39,109.1,4299.62,One year,Bank transfer,0
CUST_08454,64,19,97.77,1870.74,Month-to-month,Electronic check,1
CUST_08455,29,9,85.29,832.39,One year,Credit card,0
CUST_08456,59,3,32.9,167.09,Month-to-month,Bank transfer,1
CUST_08457,68,15,57.82,899.79,Month-to-month,Electronic check,1
CUST_08458,73,17,112.43,1860.72,Month-to-month,Bank transfer,1
CUST_08459,68,29,81.69,2376.6,One year,Bank transfer,0
CUST_08460,23,72,80.34,5825.54,Month-to-month,Bank transfer,1
CUST_08461,37,13,111.31,1433.14,Two year,Mailed check,0
CUST_08462,41,12,75.98,946.69,Month-to-month,Bank transfer,0
CUST_08463,44,11,79.76,873.95,Two year,Bank transfer,0
CUST_08464,55,42,54.57,2263.53,One year,Bank transfer,0
CUST_08465,25,4,57.14,236.04,Two year,Credit card,0
CUST_08466,18,10,88.56,817.16,Month-to-month,Electronic check,1
CUST_08467,71,30,52.04,1573.84,Month-to-month,Bank transfer,1
CUST_08468,66,0,75.91,0.0,One year,Credit card,1
CUST_08469,66,8,47.92,412.26,One year,Electronic check,0
CUST_08470,41,24,36.61,821.83,Month-to-month,Credit card,0
CUST_08471,64,4,65.44,357.53,Month-to-month,Electronic check,1
CUST_08472,24,8,41.74,282.76,Month-to-month,Credit card,1
CUST_08473,36,15,109.85,1690.59,Month-to-month,Bank transfer,1
CUST_08474,39,13,50.36,647.21,Month-to-month,Bank transfer,1
CUST_08475,74,2,79.74,185.52,One year,Credit card,1
CUST_08476,72,66,46.34,3095.06,One year,Credit card,0
CUST_08477,52,1,45.8,35.81,Two year,Credit card,1
CUST_08478,47,33,55.06,1808.7,Month-to-month,Bank transfer,0
